Day,Month,Airline,flightclass,capacity,timediff,night1,season,delayed
4,2,19,INT,116,51,0,Winter,1
2,2,19,INT,102,4,0,Winter,1
2,2,19,INT,102,10,0,Winter,1
5,2,19,INT,90,1,0,Winter,1
5,2,19,INT,90,7,0,Winter,1
4,2,19,INT,95,31,0,Winter,1
4,2,19,INT,95,37,0,Winter,1
2,2,19,INT,114,10,0,Winter,1
2,2,19,INT,114,16,0,Winter,1
5,2,19,INT,119,31,0,Winter,1
5,2,19,INT,119,37,0,Winter,1
4,6,19,INT,115,61,0,Winter,1
4,6,19,INT,115,67,0,Winter,1
2,6,19,INT,98,-3,0,Winter,1
2,6,19,INT,98,3,0,Winter,1
5,6,19,INT,54,2,0,Winter,1
5,6,19,INT,54,8,0,Winter,1
4,6,19,INT,114,34,0,Winter,1
4,6,19,INT,114,40,0,Winter,1
2,6,19,INT,104,3,0,Winter,1
2,6,19,INT,104,9,0,Winter,1
5,6,19,INT,103,-1,0,Winter,1
5,6,19,INT,103,5,0,Winter,1
4,6,19,INT,110,41,0,Winter,1
4,6,19,INT,110,47,0,Winter,1
2,6,19,INT,135,1,0,Winter,1
2,6,19,INT,135,7,0,Winter,1
5,6,19,INT,98,-4,0,Winter,1
5,6,19,INT,98,2,0,Winter,1
4,6,19,INT,117,30,0,Winter,1
4,6,19,INT,117,36,0,Winter,1
2,6,19,INT,44,45,0,Winter,0
0,8,19,INT,94,36,0,Winter,1
1,8,19,INT,79,18,0,Winter,1
6,8,19,INT,91,39,0,Winter,1
0,8,19,INT,88,16,0,Winter,1
1,8,19,INT,75,29,0,Winter,1
6,8,19,INT,82,19,0,Winter,1
1,8,19,INT,77,28,0,Winter,1
6,8,19,INT,108,33,0,Winter,1
1,8,19,INT,83,24,0,Winter,1
6,8,19,INT,97,174,0,Winter,1
1,3,19,INT,55,49,0,Winter,1
6,3,19,INT,55,23,0,Winter,1
0,3,19,INT,83,28,0,Winter,1
1,3,19,INT,66,29,0,Winter,1
6,3,19,INT,91,23,0,Winter,1
0,3,19,INT,76,34,0,Winter,1
1,3,19,INT,36,42,0,Winter,0
6,3,19,INT,83,23,0,Winter,1
1,3,19,INT,82,18,0,Winter,1
6,3,19,INT,99,19,0,Winter,1
0,3,19,INT,79,68,0,Winter,1
1,3,19,INT,68,26,0,Winter,1
6,3,19,INT,88,25,0,Winter,1
0,2,19,INT,65,25,0,Winter,1
1,2,19,INT,56,28,0,Winter,1
6,2,19,INT,68,27,0,Winter,1
0,2,19,INT,63,32,0,Winter,1
1,2,19,INT,74,26,0,Winter,1
6,2,19,INT,39,26,0,Winter,0
0,2,19,INT,62,17,0,Winter,1
1,2,19,INT,145,20,0,Winter,1
6,2,19,INT,90,24,0,Winter,1
0,2,19,INT,67,16,0,Winter,1
1,2,19,INT,79,29,0,Winter,1
6,2,19,INT,93,39,0,Winter,1
0,6,19,INT,76,32,0,Winter,1
1,6,19,INT,76,19,0,Winter,1
6,6,19,INT,76,37,0,Winter,1
0,6,19,INT,76,81,0,Winter,1
1,6,19,INT,80,28,0,Winter,1
6,6,19,INT,95,27,0,Winter,1
0,6,19,INT,81,28,0,Winter,1
1,6,19,INT,101,41,0,Winter,1
0,6,19,INT,62,65,0,Winter,1
2,8,19,INT,86,18,0,Winter,1
3,8,19,INT,107,51,0,Winter,1
5,8,19,INT,87,32,0,Winter,1
4,8,19,INT,75,26,0,Winter,1
2,8,19,INT,80,34,0,Winter,1
3,8,19,INT,99,30,0,Winter,1
5,8,19,INT,73,62,0,Winter,1
4,8,19,INT,69,27,0,Winter,1
2,8,19,INT,86,16,0,Winter,1
3,8,19,INT,87,38,0,Winter,1
5,8,19,INT,62,24,0,Winter,1
4,8,19,INT,64,28,0,Winter,1
2,8,19,INT,80,30,0,Winter,1
3,8,19,INT,97,108,0,Winter,1
5,8,19,INT,77,32,0,Winter,1
4,8,19,INT,76,-7,0,Winter,1
5,3,19,INT,40,26,0,Winter,0
4,3,19,INT,74,52,0,Winter,1
2,3,19,INT,159,82,0,Winter,1
3,3,19,INT,138,27,0,Winter,1
5,3,19,INT,129,39,0,Winter,1
4,3,19,INT,96,23,0,Winter,1
2,3,19,INT,102,93,0,Winter,1
3,3,19,INT,122,22,0,Winter,1
5,3,19,INT,67,26,0,Winter,1
4,3,19,INT,62,44,0,Winter,1
2,3,19,INT,60,8,0,Winter,1
3,3,19,INT,122,39,0,Winter,1
5,3,19,INT,59,12,0,Winter,1
2,3,19,INT,88,23,0,Winter,1
3,3,19,INT,102,29,0,Winter,1
5,3,19,INT,80,38,0,Winter,1
4,2,19,INT,71,26,0,Winter,1
3,2,19,INT,93,14,0,Winter,1
5,2,19,INT,87,19,0,Winter,1
4,2,19,INT,47,24,0,Winter,0
2,2,19,INT,93,21,0,Winter,1
3,2,19,INT,94,69,0,Winter,1
5,2,19,INT,79,19,0,Winter,1
4,2,19,INT,77,22,0,Winter,1
2,2,19,INT,86,22,0,Winter,1
3,2,19,INT,80,47,0,Winter,1
5,2,19,INT,83,30,0,Winter,1
4,2,19,INT,72,24,0,Winter,1
2,2,19,INT,64,20,0,Winter,1
3,2,19,INT,71,20,0,Winter,1
5,2,19,INT,72,27,0,Winter,1
4,6,19,INT,69,137,0,Winter,1
2,6,19,INT,96,72,0,Winter,1
3,6,19,INT,120,30,0,Winter,1
5,6,19,INT,78,58,0,Winter,1
4,6,19,INT,55,38,0,Winter,1
2,6,19,INT,66,15,0,Winter,1
3,6,19,INT,119,102,0,Winter,1
5,6,19,INT,81,10,0,Winter,1
4,6,19,INT,100,69,0,Winter,1
2,6,19,INT,85,32,0,Winter,1
3,6,19,INT,118,47,0,Winter,1
5,6,19,INT,86,32,0,Winter,1
4,6,19,INT,97,25,0,Winter,1
2,6,19,INT,114,54,0,Winter,1
1,8,19,INT,95,39,0,Winter,1
1,8,19,INT,94,40,0,Winter,1
1,8,19,INT,89,57,0,Winter,1
1,8,19,INT,85,64,0,Winter,1
1,3,19,INT,16,101,0,Winter,1
1,3,19,INT,74,35,0,Winter,1
1,3,19,INT,95,47,0,Winter,1
1,3,19,INT,80,26,0,Winter,1
1,3,19,INT,88,57,0,Winter,1
1,2,19,INT,76,41,0,Winter,1
1,2,19,INT,29,98,0,Winter,1
1,2,19,INT,94,58,0,Winter,1
1,2,19,INT,62,30,0,Winter,1
1,6,19,INT,83,41,0,Winter,1
1,6,19,INT,79,36,0,Winter,1
0,8,19,INT,31,16,0,Winter,0
0,8,19,INT,57,9,0,Winter,1
0,8,19,INT,59,11,0,Winter,1
0,3,19,INT,53,5,0,Winter,1
0,3,19,INT,73,29,0,Winter,1
0,3,19,INT,51,8,0,Winter,1
0,3,19,INT,34,8,0,Winter,0
0,2,19,INT,46,24,0,Winter,0
0,2,19,INT,38,11,0,Winter,0
0,2,19,INT,45,9,0,Winter,0
0,2,19,INT,31,86,0,Winter,1
0,6,19,INT,66,24,0,Winter,1
0,6,19,INT,35,10,0,Winter,0
0,6,19,INT,61,9,0,Winter,1
0,6,19,INT,65,-599,0,Winter,1
3,8,19,INT,116,63,0,Winter,1
6,8,19,INT,110,46,0,Winter,1
1,8,19,INT,121,38,0,Winter,1
6,8,19,INT,104,61,0,Winter,1
3,8,19,INT,100,32,0,Winter,1
6,8,19,INT,95,54,0,Winter,1
3,8,19,INT,113,44,0,Winter,1
6,8,19,INT,81,85,0,Winter,1
6,3,19,INT,117,99,0,Winter,1
3,3,19,INT,142,39,0,Winter,1
6,3,19,INT,123,71,0,Winter,1
3,3,19,INT,107,46,0,Winter,1
6,3,19,INT,130,33,0,Winter,1
3,3,19,INT,138,57,0,Winter,1
3,3,19,INT,108,32,0,Winter,1
3,2,19,INT,122,37,0,Winter,1
6,2,19,INT,107,37,0,Winter,1
3,2,19,INT,116,76,0,Winter,1
6,2,19,INT,77,34,0,Winter,1
3,2,19,INT,96,25,0,Winter,1
6,2,19,INT,109,38,0,Winter,1
3,2,19,INT,115,49,0,Winter,1
6,2,19,INT,92,34,0,Winter,1
3,6,19,INT,115,105,0,Winter,1
6,6,19,INT,101,58,0,Winter,1
3,6,19,INT,117,46,0,Winter,1
6,6,19,INT,94,186,0,Winter,1
3,6,19,INT,119,66,0,Winter,1
6,6,19,INT,98,43,0,Winter,1
2,8,19,INT,56,12,0,Winter,1
1,8,19,INT,55,11,0,Winter,1
6,8,19,INT,46,13,0,Winter,0
2,8,19,INT,30,20,0,Winter,0
1,8,19,INT,76,35,0,Winter,1
6,8,19,INT,49,32,0,Winter,0
2,8,19,INT,62,18,0,Winter,1
1,8,19,INT,56,93,0,Winter,1
6,8,19,INT,47,26,0,Winter,0
2,8,19,INT,78,42,0,Winter,1
1,8,19,INT,48,20,0,Winter,0
6,8,19,INT,80,15,0,Winter,1
1,3,19,INT,29,12,0,Winter,0
6,3,19,INT,78,101,0,Winter,1
2,3,19,INT,85,27,0,Winter,1
1,3,19,INT,65,28,0,Winter,1
6,3,19,INT,91,38,0,Winter,1
2,3,19,INT,69,67,0,Winter,1
1,3,19,INT,66,31,0,Winter,1
6,3,19,INT,82,16,0,Winter,1
2,3,19,INT,73,16,0,Winter,1
1,3,19,INT,91,155,0,Winter,1
6,3,19,INT,78,165,0,Winter,1
2,3,19,INT,62,14,0,Winter,1
1,3,19,INT,60,25,0,Winter,1
6,3,19,INT,102,69,0,Winter,1
2,2,19,INT,70,155,0,Winter,1
1,2,19,INT,30,33,0,Winter,0
6,2,19,INT,82,64,0,Winter,1
2,2,19,INT,66,22,0,Winter,1
1,2,19,INT,24,14,0,Winter,0
6,2,19,INT,73,29,0,Winter,1
2,2,19,INT,56,76,0,Winter,1
1,2,19,INT,76,25,0,Winter,1
6,2,19,INT,87,31,0,Winter,1
1,2,19,INT,57,60,0,Winter,1
2,6,19,INT,50,19,0,Winter,0
1,6,19,INT,118,17,0,Winter,1
6,6,19,INT,94,53,0,Winter,1
2,6,19,INT,78,41,0,Winter,1
1,6,19,INT,84,23,0,Winter,1
6,6,19,INT,96,208,0,Winter,1
2,6,19,INT,123,28,0,Winter,1
1,6,19,INT,75,96,0,Winter,1
6,6,19,INT,76,65,0,Winter,1
2,6,19,INT,75,29,0,Winter,1
0,8,19,INT,42,10,0,Winter,0
3,8,19,INT,76,95,0,Winter,1
5,8,19,INT,39,17,0,Winter,0
4,8,19,INT,74,58,0,Winter,1
0,8,19,INT,60,25,0,Winter,1
3,8,19,INT,65,17,0,Winter,1
5,8,19,INT,71,75,0,Winter,1
4,8,19,INT,60,45,0,Winter,1
0,8,19,INT,48,74,0,Winter,1
3,8,19,INT,57,18,0,Winter,1
5,8,19,INT,60,13,0,Winter,1
4,8,19,INT,88,27,0,Winter,1
0,8,19,INT,46,231,0,Winter,1
3,8,19,INT,83,28,0,Winter,1
5,8,19,INT,57,36,0,Winter,1
6,8,19,INT,38,-40,0,Winter,0
5,3,19,INT,37,20,0,Winter,0
0,3,19,INT,79,15,0,Winter,1
3,3,19,INT,96,35,0,Winter,1
5,3,19,INT,130,126,0,Winter,1
4,3,19,INT,91,117,0,Winter,1
0,3,19,INT,93,59,0,Winter,1
3,3,19,INT,88,18,0,Winter,1
5,3,19,INT,97,26,0,Winter,1
4,3,19,INT,86,18,0,Winter,1
0,3,19,INT,86,36,0,Winter,1
3,3,19,INT,98,42,0,Winter,1
5,3,19,INT,45,46,0,Winter,0
4,3,19,INT,74,25,0,Winter,1
0,3,19,INT,77,17,0,Winter,1
3,3,19,INT,85,47,0,Winter,1
5,3,19,INT,74,-477,0,Winter,1
4,2,19,INT,64,26,0,Winter,1
0,2,19,INT,46,8,0,Winter,0
3,2,19,INT,51,26,0,Winter,1
5,2,19,INT,52,66,0,Winter,1
4,2,19,INT,50,29,0,Winter,0
0,2,19,INT,41,18,0,Winter,0
3,2,19,INT,63,40,0,Winter,1
5,2,19,INT,61,15,0,Winter,1
4,2,19,INT,67,14,0,Winter,1
0,2,19,INT,69,-6,0,Winter,1
3,2,19,INT,51,19,0,Winter,1
5,2,19,INT,58,31,0,Winter,1
4,2,19,INT,46,14,0,Winter,0
0,2,19,INT,65,16,0,Winter,1
3,2,19,INT,64,111,0,Winter,1
5,2,19,INT,94,175,0,Winter,1
4,6,19,INT,104,23,0,Winter,1
0,6,19,INT,58,20,0,Winter,1
3,6,19,INT,141,37,0,Winter,1
5,6,19,INT,77,64,0,Winter,1
4,6,19,INT,72,28,0,Winter,1
0,6,19,INT,73,35,0,Winter,1
3,6,19,INT,81,11,0,Winter,1
5,6,19,INT,90,20,0,Winter,1
4,6,19,INT,122,60,0,Winter,1
5,6,19,INT,79,27,0,Winter,1
4,6,19,INT,138,25,0,Winter,1
0,6,19,INT,79,16,0,Winter,1
0,8,19,DOM,96,25,0,Winter,1
2,8,19,DOM,70,32,0,Winter,1
3,8,19,DOM,33,28,0,Winter,0
1,8,19,DOM,90,22,0,Winter,1
5,8,19,DOM,91,29,0,Winter,1
6,8,19,DOM,95,33,0,Winter,1
4,8,19,DOM,86,33,0,Winter,1
0,8,19,DOM,96,35,0,Winter,1
2,8,19,DOM,83,21,0,Winter,1
3,8,19,DOM,43,20,0,Winter,0
1,8,19,DOM,68,21,0,Winter,1
5,8,19,DOM,95,25,0,Winter,1
6,8,19,DOM,99,27,0,Winter,1
4,8,19,DOM,88,27,0,Winter,1
0,8,19,DOM,89,27,0,Winter,1
2,8,19,DOM,86,33,0,Winter,1
3,8,19,DOM,5,28,0,Winter,0
1,8,19,DOM,54,31,0,Winter,1
5,8,19,DOM,77,15,0,Winter,1
6,8,19,DOM,96,21,0,Winter,1
4,8,19,DOM,98,33,0,Winter,1
0,8,19,DOM,88,25,0,Winter,1
2,8,19,DOM,63,31,0,Winter,1
3,8,19,DOM,73,40,0,Winter,1
1,8,19,DOM,74,30,0,Winter,1
5,8,19,DOM,44,26,0,Winter,0
6,8,19,DOM,94,33,0,Winter,1
4,8,19,DOM,86,49,0,Winter,1
1,3,19,DOM,56,24,0,Winter,1
5,3,19,DOM,59,16,0,Winter,1
6,3,19,DOM,62,25,0,Winter,1
0,3,19,DOM,62,20,0,Winter,1
2,3,19,DOM,48,23,0,Winter,0
3,3,19,DOM,53,35,0,Winter,1
1,3,19,DOM,49,18,0,Winter,0
5,3,19,DOM,36,22,0,Winter,0
6,3,19,DOM,54,33,0,Winter,1
4,3,19,DOM,76,24,0,Winter,1
0,3,19,DOM,36,26,0,Winter,0
2,3,19,DOM,69,25,0,Winter,1
3,3,19,DOM,32,24,0,Winter,0
1,3,19,DOM,49,20,0,Winter,0
5,3,19,DOM,65,23,0,Winter,1
6,3,19,DOM,91,23,0,Winter,1
4,3,19,DOM,62,23,0,Winter,1
0,3,19,DOM,73,29,0,Winter,1
2,3,19,DOM,97,31,0,Winter,1
3,3,19,DOM,18,23,0,Winter,0
1,3,19,DOM,76,25,0,Winter,1
5,3,19,DOM,98,24,0,Winter,1
6,3,19,DOM,72,21,0,Winter,1
4,3,19,DOM,88,25,0,Winter,1
0,3,19,DOM,75,20,0,Winter,1
2,3,19,DOM,89,26,0,Winter,1
3,3,19,DOM,78,20,0,Winter,1
1,3,19,DOM,90,18,0,Winter,1
5,3,19,DOM,83,25,0,Winter,1
6,3,19,DOM,88,21,0,Winter,1
4,2,19,DOM,87,25,0,Winter,1
0,2,19,DOM,72,27,0,Winter,1
2,2,19,DOM,85,30,0,Winter,1
3,2,19,DOM,37,20,0,Winter,0
3,2,19,DOM,37,96,0,Winter,1
1,2,19,DOM,72,16,0,Winter,1
5,2,19,DOM,76,28,0,Winter,1
6,2,19,DOM,97,30,0,Winter,1
4,2,19,DOM,96,24,0,Winter,1
0,2,19,DOM,92,25,0,Winter,1
2,2,19,DOM,98,25,0,Winter,1
3,2,19,DOM,89,22,0,Winter,1
1,2,19,DOM,92,36,0,Winter,1
5,2,19,DOM,94,32,0,Winter,1
6,2,19,DOM,86,17,0,Winter,1
4,2,19,DOM,93,24,0,Winter,1
0,2,19,DOM,97,23,0,Winter,1
2,2,19,DOM,90,24,0,Winter,1
3,2,19,DOM,37,8,0,Winter,0
1,2,19,DOM,61,18,0,Winter,1
5,2,19,DOM,81,29,0,Winter,1
6,2,19,DOM,90,22,0,Winter,1
4,2,19,DOM,98,34,0,Winter,1
0,2,19,DOM,96,27,0,Winter,1
2,2,19,DOM,74,27,0,Winter,1
3,2,19,DOM,64,33,0,Winter,1
1,2,19,DOM,88,30,0,Winter,1
5,2,19,DOM,70,30,0,Winter,1
6,2,19,DOM,74,30,0,Winter,1
4,6,19,DOM,96,27,0,Winter,1
0,6,19,DOM,75,24,0,Winter,1
2,6,19,DOM,44,33,0,Winter,0
3,6,19,DOM,41,25,0,Winter,0
1,6,19,DOM,97,41,0,Winter,1
5,6,19,DOM,78,23,0,Winter,1
6,6,19,DOM,56,29,0,Winter,1
4,6,19,DOM,83,30,0,Winter,1
0,6,19,DOM,93,27,0,Winter,1
2,6,19,DOM,63,34,0,Winter,1
3,6,19,DOM,39,16,0,Winter,0
1,6,19,DOM,79,45,0,Winter,1
5,6,19,DOM,57,24,0,Winter,1
6,6,19,DOM,76,29,0,Winter,1
4,6,19,DOM,75,32,0,Winter,1
0,6,19,DOM,68,34,0,Winter,1
2,6,19,DOM,66,28,0,Winter,1
3,6,19,DOM,45,18,0,Winter,0
1,6,19,DOM,66,30,0,Winter,1
5,6,19,DOM,95,27,0,Winter,1
6,6,19,DOM,93,29,0,Winter,1
4,6,19,DOM,62,33,0,Winter,1
0,6,19,DOM,84,31,0,Winter,1
2,6,19,DOM,79,23,0,Winter,1
2,8,19,DOM,95,4,0,Winter,1
3,8,19,DOM,70,2,0,Winter,1
1,8,19,DOM,97,11,0,Winter,1
5,8,19,DOM,94,2,0,Winter,1
6,8,19,DOM,85,0,0,Winter,1
4,8,19,DOM,82,7,0,Winter,1
0,8,19,DOM,78,-6,0,Winter,1
2,8,19,DOM,66,-61,0,Winter,1
3,8,19,DOM,59,2,0,Winter,1
1,8,19,DOM,68,2,0,Winter,1
5,8,19,DOM,92,2,0,Winter,1
6,8,19,DOM,98,2,0,Winter,1
4,8,19,DOM,72,9,0,Winter,1
0,8,19,DOM,86,-4,0,Winter,1
2,8,19,DOM,78,7,0,Winter,1
3,8,19,DOM,66,5,0,Winter,1
1,8,19,DOM,81,4,0,Winter,1
5,8,19,DOM,91,-7,0,Winter,1
6,8,19,DOM,96,0,0,Winter,1
4,8,19,DOM,97,2,0,Winter,1
0,8,19,DOM,73,20,0,Winter,1
2,8,19,DOM,73,6,0,Winter,1
3,8,19,DOM,42,2,0,Winter,0
1,8,19,DOM,59,6,0,Winter,1
5,8,19,DOM,56,2,0,Winter,1
6,8,19,DOM,86,115,0,Winter,1
4,8,19,DOM,94,13,0,Winter,1
1,3,19,DOM,47,-3,0,Winter,0
5,3,19,DOM,75,-3,0,Winter,1
6,3,19,DOM,58,-7,0,Winter,1
4,3,19,DOM,64,6,0,Winter,1
2,3,19,DOM,56,2,0,Winter,1
3,3,19,DOM,46,-6,0,Winter,0
1,3,19,DOM,66,-6,0,Winter,1
5,3,19,DOM,70,-8,0,Winter,1
6,3,19,DOM,68,1,0,Winter,1
4,3,19,DOM,66,20,0,Winter,1
0,3,19,DOM,60,-7,0,Winter,1
2,3,19,DOM,65,-61,0,Winter,1
3,3,19,DOM,50,-4,0,Winter,0
1,3,19,DOM,86,5,0,Winter,1
5,3,19,DOM,54,-3,0,Winter,1
6,3,19,DOM,87,3,0,Winter,1
4,3,19,DOM,58,0,0,Winter,1
0,3,19,DOM,92,4,0,Winter,1
2,3,19,DOM,53,-4,0,Winter,1
3,3,19,DOM,93,4,0,Winter,1
1,3,19,DOM,79,1,0,Winter,1
5,3,19,DOM,69,1,0,Winter,1
6,3,19,DOM,75,-8,0,Winter,1
4,3,19,DOM,80,3,0,Winter,1
0,3,19,DOM,62,1,0,Winter,1
2,3,19,DOM,66,-61,0,Winter,1
3,3,19,DOM,58,-2,0,Winter,1
1,3,19,DOM,74,-2,0,Winter,1
5,3,19,DOM,67,-4,0,Winter,1
6,3,19,DOM,71,2,0,Winter,1
4,2,19,DOM,52,-11,0,Winter,1
0,2,19,DOM,86,-4,0,Winter,1
2,2,19,DOM,72,8,0,Winter,1
3,2,19,DOM,66,6,0,Winter,1
1,2,19,DOM,45,7,0,Winter,0
5,2,19,DOM,79,6,0,Winter,1
6,2,19,DOM,97,5,0,Winter,1
4,2,19,DOM,85,2,0,Winter,1
0,2,19,DOM,69,-4,0,Winter,1
2,2,19,DOM,86,10,0,Winter,1
3,2,19,DOM,109,6,0,Winter,1
1,2,19,DOM,95,2,0,Winter,1
5,2,19,DOM,75,-4,0,Winter,1
6,2,19,DOM,68,-5,0,Winter,1
4,2,19,DOM,87,4,0,Winter,1
0,2,19,DOM,92,12,0,Winter,1
2,2,19,DOM,86,4,0,Winter,1
3,2,19,DOM,42,11,0,Winter,0
1,2,19,DOM,68,10,0,Winter,1
5,2,19,DOM,74,5,0,Winter,1
6,2,19,DOM,82,13,0,Winter,1
4,2,19,DOM,97,10,0,Winter,1
0,2,19,DOM,79,5,0,Winter,1
2,2,19,DOM,78,-5,0,Winter,1
3,2,19,DOM,60,8,0,Winter,1
1,2,19,DOM,94,8,0,Winter,1
5,2,19,DOM,78,2,0,Winter,1
6,2,19,DOM,79,-3,0,Winter,1
4,6,19,DOM,80,-3,0,Winter,1
0,6,19,DOM,77,4,0,Winter,1
2,6,19,DOM,65,2,0,Winter,1
3,6,19,DOM,88,7,0,Winter,1
1,6,19,DOM,80,2,0,Winter,1
5,6,19,DOM,76,-61,0,Winter,1
6,6,19,DOM,63,12,0,Winter,1
4,6,19,DOM,87,-61,0,Winter,1
0,6,19,DOM,66,-10,0,Winter,1
2,6,19,DOM,77,6,0,Winter,1
3,6,19,DOM,63,3,0,Winter,1
1,6,19,DOM,49,-2,0,Winter,0
5,6,19,DOM,59,-3,0,Winter,1
6,6,19,DOM,96,0,0,Winter,1
4,6,19,DOM,92,8,0,Winter,1
0,6,19,DOM,89,17,0,Winter,1
2,6,19,DOM,56,5,0,Winter,1
3,6,19,DOM,59,1,0,Winter,1
1,6,19,DOM,78,7,0,Winter,1
5,6,19,DOM,87,3,0,Winter,1
6,6,19,DOM,93,-61,0,Winter,1
4,6,19,DOM,97,27,0,Winter,1
0,6,19,DOM,84,15,0,Winter,1
2,6,19,DOM,75,1,0,Winter,1
0,8,19,DOM,96,-61,0,Winter,1
3,8,19,DOM,86,-4,0,Winter,1
1,8,19,DOM,89,4,0,Winter,1
5,8,19,DOM,85,-3,0,Winter,1
6,8,19,DOM,94,20,0,Winter,1
4,8,19,DOM,85,0,0,Winter,1
0,8,19,DOM,78,28,0,Winter,1
2,8,19,DOM,64,-10,0,Winter,1
3,8,19,DOM,75,162,0,Winter,1
1,8,19,DOM,72,18,0,Winter,1
5,8,19,DOM,98,-7,0,Winter,1
6,8,19,DOM,98,-7,0,Winter,1
4,8,19,DOM,97,4,0,Winter,1
0,8,19,DOM,88,0,0,Winter,1
2,8,19,DOM,75,7,0,Winter,1
3,8,19,DOM,83,16,0,Winter,1
1,8,19,DOM,88,51,0,Winter,1
5,8,19,DOM,100,-6,0,Winter,1
6,8,19,DOM,83,-6,0,Winter,1
4,8,19,DOM,100,4,0,Winter,1
0,8,19,DOM,99,-3,0,Winter,1
2,8,19,DOM,76,13,0,Winter,1
3,8,19,DOM,82,21,0,Winter,1
1,8,19,DOM,97,0,0,Winter,1
5,8,19,DOM,68,3,0,Winter,1
6,8,19,DOM,92,8,0,Winter,1
4,8,19,DOM,97,5,0,Winter,1
1,3,19,DOM,46,84,0,Winter,1
5,3,19,DOM,69,-61,0,Winter,1
6,3,19,DOM,218,46,0,Winter,1
6,3,19,DOM,218,0,0,Winter,1
0,3,19,DOM,98,10,0,Winter,1
2,3,19,DOM,76,5,0,Winter,1
3,3,19,DOM,62,15,0,Winter,1
1,3,19,DOM,63,7,0,Winter,1
5,3,19,DOM,72,-61,0,Winter,1
6,3,19,DOM,82,0,0,Winter,1
4,3,19,DOM,71,40,0,Winter,1
0,3,19,DOM,54,0,0,Winter,1
2,3,19,DOM,51,1,0,Winter,1
3,3,19,DOM,69,-3,0,Winter,1
1,3,19,DOM,69,-2,0,Winter,1
5,3,19,DOM,82,-2,0,Winter,1
6,3,19,DOM,97,-4,0,Winter,1
4,3,19,DOM,70,-12,0,Winter,1
0,3,19,DOM,69,3,0,Winter,1
2,3,19,DOM,83,10,0,Winter,1
3,3,19,DOM,74,-8,0,Winter,1
1,3,19,DOM,223,-61,0,Winter,1
5,3,19,DOM,66,-6,0,Winter,1
6,3,19,DOM,70,6,0,Winter,1
4,3,19,DOM,85,5,0,Winter,1
0,3,19,DOM,97,-61,0,Winter,1
2,3,19,DOM,82,-4,0,Winter,1
3,3,19,DOM,88,37,0,Winter,1
1,3,19,DOM,82,-3,0,Winter,1
5,3,19,DOM,84,-5,0,Winter,1
6,3,19,DOM,64,-2,0,Winter,1
4,2,19,DOM,74,7,0,Winter,1
0,2,19,DOM,59,-6,0,Winter,1
2,2,19,DOM,85,1,0,Winter,1
3,2,19,DOM,89,75,0,Winter,1
1,2,19,DOM,67,-61,0,Winter,1
5,2,19,DOM,98,-2,0,Winter,1
6,2,19,DOM,98,25,0,Winter,1
4,2,19,DOM,129,22,0,Winter,1
0,2,19,DOM,75,0,0,Winter,1
2,2,19,DOM,94,-3,0,Winter,1
3,2,19,DOM,83,-8,0,Winter,1
1,2,19,DOM,82,-4,0,Winter,1
5,2,19,DOM,96,40,0,Winter,1
6,2,19,DOM,87,-2,0,Winter,1
4,2,19,DOM,93,-4,0,Winter,1
0,2,19,DOM,95,-2,0,Winter,1
2,2,19,DOM,74,10,0,Winter,1
3,2,19,DOM,67,-12,0,Winter,1
1,2,19,DOM,72,-6,0,Winter,1
5,2,19,DOM,88,4,0,Winter,1
6,2,19,DOM,68,-7,0,Winter,1
4,2,19,DOM,99,5,0,Winter,1
0,2,19,DOM,65,2,0,Winter,1
2,2,19,DOM,87,2,0,Winter,1
3,2,19,DOM,97,-4,0,Winter,1
1,2,19,DOM,94,13,0,Winter,1
5,2,19,DOM,65,-3,0,Winter,1
6,2,19,DOM,84,11,0,Winter,1
4,6,19,DOM,81,21,0,Winter,1
0,6,19,DOM,98,1,0,Winter,1
2,6,19,DOM,76,-5,0,Winter,1
3,6,19,DOM,80,11,0,Winter,1
1,6,19,DOM,78,5,0,Winter,1
5,6,19,DOM,79,-2,0,Winter,1
6,6,19,DOM,86,3,0,Winter,1
4,6,19,DOM,78,1,0,Winter,1
0,6,19,DOM,98,2,0,Winter,1
2,6,19,DOM,75,1,0,Winter,1
3,6,19,DOM,65,-4,0,Winter,1
1,6,19,DOM,76,10,0,Winter,1
5,6,19,DOM,70,-4,0,Winter,1
6,6,19,DOM,93,0,0,Winter,1
4,6,19,DOM,79,44,0,Winter,1
0,6,19,DOM,88,7,0,Winter,1
2,6,19,DOM,80,18,0,Winter,1
3,6,19,DOM,95,3,0,Winter,1
1,6,19,DOM,87,-5,0,Winter,1
5,6,19,DOM,86,2,0,Winter,1
6,6,19,DOM,89,9,0,Winter,1
4,6,19,DOM,97,11,0,Winter,1
0,6,19,DOM,79,-61,0,Winter,1
2,6,19,DOM,80,3,0,Winter,1
0,8,19,DOM,82,2,0,Winter,1
2,8,19,DOM,85,0,0,Winter,1
1,8,19,DOM,83,-10,0,Winter,1
5,8,19,DOM,68,-4,0,Winter,1
6,8,19,DOM,98,45,0,Winter,1
4,8,19,DOM,5,22,0,Winter,0
0,8,19,DOM,56,-61,0,Winter,1
2,8,19,DOM,89,-12,0,Winter,1
3,8,19,DOM,82,18,0,Winter,1
5,8,19,DOM,97,5,0,Winter,1
6,8,19,DOM,98,2,0,Winter,1
4,8,19,DOM,92,7,0,Winter,1
